timestamp,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Asthma,COPD,Lung Cancer,Pneumonia & Bronchitis,Reduced Lung Function in Children,Heart Attacks,Hypertension,Strokes,Arrhythmia,Alzheimer’s & Dementia,Parkinson’s Disease,Cognitive Impairment in Children,Low Birth Weight,Preterm Births,Sudden Infant Death Syndrome (SIDS),Bladder Cancer,Diabetes,Eye & Skin Irritation
07/01/2024 7:00,2,367.16,1.59,10.71,57.94,19.07,19.18,21.86,1.57,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 8:00,2,377.18,1.62,11.48,53.64,18.84,16.72,18.85,1.52,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 9:00,2,387.19,1.38,12,50.78,17.64,14.16,15.97,1.55,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 10:00,2,400.54,1.3,13.19,48.64,17.88,12.71,14.44,1.65,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 11:00,2,417.23,1.2,14.57,47.92,17.4,12.27,14.02,1.71,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 12:00,2,440.6,0.58,17.48,46.49,16.69,12.34,14.13,1.76,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 13:00,2,480.65,0.01,19.71,45.42,14.19,13.6,15.64,2.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07/01/2024 14:00,2,547.41,0,20.56,43.63,14.07,16.45,19.11,2.75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07/01/2024 15:00,2,594.14,0,20.39,40.05,15.26,18.78,22.1,3.26,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 16:00,2,594.14,0.01,18.34,36.84,15.14,18.06,21.51,3.29,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 17:00,2,594.14,0.01,16.96,35.41,14.54,17.57,21,3.42,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07/01/2024 18:00,2,560.76,0,16.28,38.27,13.47,16.63,19.63,3.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07/01/2024 19:00,2,473.98,0,14.39,41.84,11.32,13.73,15.73,1.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07/01/2024 20:00,2,433.92,0,12.68,43.27,12.16,12.57,14.21,1.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07/01/2024 21:00,2,407.22,0,11.14,45.06,12.99,12.46,14.06,1.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07/01/2024 22:00,2,403.88,0,11.48,44.7,15.26,13.14,14.74,1.96,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
07/01/2024 23:00,2,413.89,0,11.82,43.99,16.45,14.52,16.23,2.12,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 0:00,2,427.25,0,12.17,43.27,16.45,15.72,17.51,2.31,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 1:00,2,447.27,0,13.37,43.63,16.45,17.03,19.02,2.47,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 2:00,2,567.44,0.01,21.08,39.7,19.07,20.86,23.87,3.36,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 3:00,2,600.81,0.06,25.7,37.91,20.03,20.38,23.75,3.2,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
08/01/2024 4:00,2,514.03,0.14,20.91,50.78,18.36,20.17,23.52,2.56,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 5:00,3,494,0.15,18.16,66.52,18.36,25.63,30.17,2.56,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 6:00,2,460.62,0.23,16.62,68.66,17.88,24.54,30.11,2.37,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 7:00,2,460.62,0.7,17.48,65.09,19.55,23.63,29.27,2.44,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 8:00,2,473.98,0.82,18.34,62.94,19.55,24,29.82,2.44,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 9:00,3,500.68,0.78,19.54,62.23,19.55,27.01,33.85,2.53,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 10:00,3,534.06,0.47,22.28,62.94,20.27,33.46,41.6,2.82,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 11:00,3,567.44,0.13,24.33,65.09,20.98,40.99,51.89,2.98,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 12:00,3,607.49,0.02,27.76,66.52,20.98,48.36,61.87,3.07,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
08/01/2024 13:00,4,640.87,0,27.76,70.81,18.84,56.69,72.34,3.17,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
08/01/2024 14:00,4,694.27,0,26.73,73.67,18.36,65.53,84.15,3.96,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
08/01/2024 15:00,4,747.68,0,25.36,76.53,19.07,72.45,92.34,4.69,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
08/01/2024 16:00,5,727.65,0,21.25,82.25,16.93,76.25,99.99,4.75,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 17:00,5,707.63,0,18.34,86.55,15.74,79.01,106.84,4.75,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 18:00,5,667.57,0,16.96,89.41,14.42,79.5,107.62,3.96,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 19:00,5,580.79,0,14.57,92.98,12.52,78.03,104.99,2.47,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 20:00,5,534.06,0,11.48,95.84,11.44,78.22,104.83,1.92,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 21:00,5,514.03,0,9.34,98.71,10.73,78.95,105.52,1.73,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 22:00,5,520.71,0,8.91,100.14,11.21,80.65,107.04,1.73,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
08/01/2024 23:00,5,527.38,0,9.17,101.57,11.68,81.78,107.58,1.79,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
09/01/2024 0:00,5,547.41,0,10.2,101.57,12.28,81.58,106.94,1.95,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 1:00,4,560.76,0,13.19,85.83,14.78,64.51,86.82,3.01,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 2:00,4,700.95,0.02,21.76,75.82,18.36,67.2,90.93,5.07,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 3:00,4,807.76,0.61,31.87,65.8,22.89,66.91,91.69,6.14,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
10/01/2024 4:00,4,694.27,1.45,27.76,71.53,25.51,57.32,80.7,5,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
10/01/2024 5:00,3,587.46,1.9,21.08,82.25,26.46,49.97,70.9,4.31,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 6:00,3,500.68,2.01,16.28,91.55,26.7,46.29,64.72,3.04,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 7:00,3,453.95,2.04,14.05,98.71,27.66,45.36,62.3,2.15,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 8:00,3,453.95,1.96,13.71,100.14,26.7,47.28,64.13,1.99,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 9:00,3,460.62,1.84,13.71,98.71,25.51,49.09,66.58,1.96,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 10:00,4,514.03,1.98,18.16,91.55,28.85,53.94,72.74,2.79,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
10/01/2024 11:00,4,614.17,1.62,26.39,77.96,30.99,61.14,81.89,4.12,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
10/01/2024 12:00,4,720.98,0.54,35.99,62.94,30.52,66.03,87.37,5,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 13:00,4,934.6,0.02,47.98,44.35,25.27,74.8,97.35,6.9,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 14:00,5,1241.68,0.06,57.58,28.61,24.56,89.45,114.39,9.75,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 15:00,5,1468.66,0.14,61.69,22.17,27.66,103.27,130.89,11.53,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 16:00,5,1548.77,0.08,56.89,24.32,27.66,108.82,137.55,11.15,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 17:00,5,1535.42,0.02,51.41,29.33,26.94,107.62,136,10.64,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 18:00,5,1428.6,0.01,47.3,32.9,24.08,99.01,125.68,8.74,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 19:00,5,1174.93,0,41.47,37.91,19.07,83.03,106.32,5.32,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
10/01/2024 20:00,4,921.25,0,30.5,48.64,15.97,69.51,89.22,4.02,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
10/01/2024 21:00,4,754.36,0,21.08,58.65,14.42,61.73,79.24,3.64,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/01/2024 22:00,4,694.27,0,16.96,63.66,14.07,59.26,76.04,3.48,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/01/2024 23:00,4,654.22,0,15.42,66.52,14.19,57.99,74.59,3.2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/01/2024 0:00,4,627.52,0,15.42,69.38,14.66,56.66,73.06,2.91,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/01/2024 1:00,4,620.84,0,16.45,73.67,15.5,56.14,72.59,3.13,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
11/01/2024 2:00,4,807.76,0.1,27.42,67.23,20.74,64.39,82.58,6.14,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
11/01/2024 3:00,4,947.95,2.43,37.36,64.37,28.37,70.06,89.83,7.98,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 4:00,4,634.19,3.07,23.99,90.84,34.81,58.45,75.37,3.61,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
11/01/2024 5:00,4,560.76,3.02,18.34,107.29,34.33,56.37,72.29,2.72,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
11/01/2024 6:00,4,527.38,2.54,14.74,121.59,32.9,56.88,72.4,2.03,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
11/01/2024 7:00,4,514.03,2.32,14.39,127.32,34.81,58.82,74.12,1.61,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
11/01/2024 8:00,4,514.03,1.9,14.74,120.16,32.9,60.54,76.65,1.31,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
11/01/2024 9:00,4,514.03,1.45,15.59,110.15,30.28,62.94,80.55,1.09,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
11/01/2024 10:00,4,554.08,1.26,19.36,98.71,31.47,67.77,87.06,1.46,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
11/01/2024 11:00,4,634.19,1.03,25.36,87.26,32.9,74.24,95.17,2.28,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
11/01/2024 12:00,5,714.3,0.38,32.56,76.53,31.95,78.51,99.83,2.85,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
11/01/2024 13:00,5,881.2,0.01,40.44,63.66,26.23,85.1,107.36,4.43,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 14:00,5,1094.82,0,46.61,55.07,24.8,96.58,120.93,6.9,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 15:00,5,1241.68,0,47.98,51.5,26.23,107.56,134.48,8.11,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 16:00,5,1281.74,0,43.87,54.36,25.51,111.38,139.47,7.66,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 17:00,5,1281.74,0,40.44,56.51,24.56,111.56,139.53,7.54,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 18:00,5,1228.33,0,39.41,56.51,22.41,106.52,133.5,6.52,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 19:00,5,1094.82,0,38.04,54.36,18.6,97.46,122.18,4.31,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
11/01/2024 20:00,5,974.66,0,32.56,56.51,16.45,91.35,113.97,3.74,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
11/01/2024 21:00,5,881.2,0,25.7,60.8,15.26,88.02,109.25,3.83,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
11/01/2024 22:00,5,881.2,0,23.31,60.8,15.74,89.69,110.69,4.5,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
11/01/2024 23:00,5,921.25,0,23.65,57.22,17.17,93.02,114.37,5.57,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
12/01/2024 0:00,5,988.01,0,26.39,51.5,19.55,96.62,118.49,7.16,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
12/01/2024 1:00,5,1108.17,0,33.93,44.35,21.93,100.08,123.12,8.74,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
12/01/2024 2:00,5,1575.47,0.44,61.01,20.38,27.66,114.94,142.46,11.78,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 3:00,5,1815.8,5.31,78.14,10.19,32.9,114.21,144.52,12.67,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 4:00,4,680.92,0.54,33.93,68.66,36.72,59.9,80.98,3.93,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
12/01/2024 5:00,4,534.06,0.6,25.02,80.11,34.33,51.41,70.74,3.04,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
12/01/2024 6:00,3,487.33,1.08,20.39,87.98,31.95,49.94,68.28,2.44,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
12/01/2024 7:00,4,480.65,2.01,18.51,97.27,34.33,52.16,69.96,1.88,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
12/01/2024 8:00,4,473.98,1.66,18.68,98.71,33.38,54.59,73.03,1.38,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
12/01/2024 9:00,4,467.3,1.36,18.51,95.84,30.99,54.31,73.27,1.09,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
12/01/2024 10:00,4,507.35,1.26,22.62,85.12,32.9,54.21,73.99,2.01,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
12/01/2024 11:00,4,600.81,1.59,29.13,72.24,33.86,55.09,76.2,3.67,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
12/01/2024 12:00,4,707.63,0.8,38.39,57.94,32.9,57.23,78.98,4.75,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 13:00,4,988.01,0.12,56.21,34.33,27.66,66.54,89.74,7.22,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 14:00,5,1482.01,1.47,74.71,11.62,28.61,89.69,116.67,11.78,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 15:00,5,1895.9,4.19,81.57,4.02,33.38,117.12,148.7,14.57,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 16:00,5,2109.53,3.8,80.88,3.98,34.81,136.71,171.37,15.07,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 17:00,5,2269.74,3.44,80.2,4.25,36.24,153.82,191.51,16.72,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 18:00,5,2349.85,4.14,81.57,3.35,35.29,162.55,202.15,16.72,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 19:00,5,2162.93,3.41,80.2,3.53,30.04,155.85,194.8,12.54,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 20:00,5,1789.09,0.49,67.17,12.52,23.13,142.22,179.19,8.36,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 21:00,5,1495.36,0.01,49.35,24.68,19.07,132.83,167.99,6.4,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 22:00,5,1335.14,0.01,39.41,26.46,16.93,128.86,163.04,5.64,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
12/01/2024 23:00,5,1214.98,0.02,33.59,23.25,15.5,125.26,158.15,4.69,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
13/01/2024 0:00,5,1108.17,0.05,30.85,19.67,14.78,120.53,151.04,4.02,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No
13/01/2024 1:00,5,1028.06,0.07,30.5,20.92,15.26,117.59,145.54,3.55,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
13/01/2024 2:00,5,1201.63,0.49,42.16,15.02,19.79,126.09,153.92,5.45,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 3:00,5,1401.9,2.88,56.21,10.91,25.75,134.76,163.41,6.9,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 4:00,5,694.27,0.19,26.05,92.98,31.95,108.6,125.84,0,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
13/01/2024 5:00,5,594.14,0.14,18.34,113.01,27.66,96.45,110.69,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
13/01/2024 6:00,5,567.44,0.12,15.59,118.73,24.8,93.66,107.58,0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
13/01/2024 7:00,5,560.76,0.11,15.08,118.73,25.03,86.91,100.28,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
13/01/2024 8:00,5,554.08,0.23,13.54,123.02,23.37,80.68,93.18,0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
13/01/2024 9:00,4,554.08,0.29,12.17,125.89,20.5,71.08,81.83,0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
13/01/2024 10:00,4,594.14,0.58,15.94,123.02,25.51,74.04,85.29,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
13/01/2024 11:00,5,660.9,0.82,20.73,118.73,27.89,80.73,93.31,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
13/01/2024 12:00,5,720.98,0.41,26.05,110.15,26.46,80.53,93.43,0,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
13/01/2024 13:00,5,974.66,0.01,39.76,84.4,19.79,82.88,97.11,2.25,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 14:00,5,1375.2,0,56.21,58.65,20.03,93.28,110.19,6.97,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 15:00,5,1695.63,0,63.06,47.92,23.84,107.41,127.34,9.63,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 16:00,5,1789.09,0,58.26,49.35,24.08,114.54,135.76,10.01,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 17:00,5,1735.69,0,51.41,55.79,23.13,114.51,135.73,10.01,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 18:00,5,1628.88,0,47.3,59.37,20.03,108.44,128.23,8.36,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
13/01/2024 19:00,5,1361.85,0,41.13,62.94,14.66,93.43,110.05,5,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No
13/01/2024 20:00,5,1174.93,0,33.59,67.23,12.87,85.44,99.93,4.12,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No
13/01/2024 21:00,5,1108.17,0,28.45,69.38,13.11,85.74,99.53,4.37,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
13/01/2024 22:00,5,1214.98,0,28.79,60.08,14.66,96.34,110.71,5.19,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No
13/01/2024 23:00,5,1455.31,0,33.24,41.13,16.45,116.2,131.82,5.83,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
14/01/2024 0:00,5,1762.39,0.12,40.78,18.24,16.93,144.44,160.57,5.95,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 1:00,5,2109.53,3.63,45.24,2.35,17.64,175.93,191.15,6.08,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 2:00,5,2616.88,21.68,42.84,0.12,23.37,213.7,229.54,8.74,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 3:00,5,2990.72,45.15,41.47,0.77,28.61,237.71,255.97,9.88,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 4:00,5,2029.42,15.87,63.75,9.12,59.13,198.38,214,2.6,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 5:00,5,2136.23,19.45,72.66,11.09,75.34,203.98,221.39,5.26,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 6:00,5,1922.61,11.4,75.4,19.31,73.43,179.85,199.06,5.95,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 7:00,5,847.82,0.73,32.22,88.69,44.82,91.3,102.38,0.1,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
14/01/2024 8:00,5,647.54,0.19,18.16,108.72,30.28,80.35,90.02,0,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
14/01/2024 9:00,5,607.49,0.11,14.91,113.01,24.8,82.2,91.38,0,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
14/01/2024 10:00,5,627.52,1.4,15.25,118.73,27.66,87.89,97.29,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
14/01/2024 11:00,5,694.27,1.4,20.73,110.15,30.99,92.84,103.37,0,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes
14/01/2024 12:00,5,747.68,0.59,27.42,95.84,30.52,94.43,105.35,0.26,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes
14/01/2024 13:00,5,1081.47,0.02,47.3,62.23,23.13,101.77,114.37,4.18,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
14/01/2024 14:00,5,1575.47,0.04,67.86,31.83,22.17,120.43,136.08,8.99,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes
